"","sid","sample","time","context_A","context_B","st","test_A","test_B","response","same_freq"
"483","CK",49,11.76,300,424,6,300,424,1,TRUE
"484","CK",50,12,300,424,6,300,424,1,TRUE
"485","CK",51,12.24,300,424,6,300,424,1,TRUE
"486","CK",52,12.48,300,424,6,300,424,1,TRUE
"487","CK",53,12.72,300,424,6,300,424,1,TRUE
"488","CK",54,12.96,300,424,6,300,424,1,TRUE
"489","CK",55,13.2,300,424,6,300,424,1,TRUE
"490","CK",56,13.44,300,424,6,300,424,1,TRUE
"491","CK",57,13.68,300,424,6,300,424,1,TRUE
"492","CK",58,13.92,300,424,6,300,424,1,TRUE
"493","CK",59,14.16,300,424,6,300,424,0,TRUE
"494","CK",60,14.4,300,424,6,300,424,0,TRUE
"495","CK",61,14.64,300,424,6,300,424,0,TRUE
"496","CK",62,14.88,300,424,6,300,424,0,TRUE
"497","CK",1,0.24,300,424,6,300,424,0,TRUE
"498","CK",2,0.48,300,424,6,300,424,0,TRUE
"499","CK",3,0.72,300,424,6,300,424,0,TRUE
"500","CK",4,0.96,300,424,6,300,424,0,TRUE
"501","CK",5,1.2,300,424,6,300,424,0,TRUE
"502","CK",6,1.44,300,424,6,300,424,0,TRUE
"503","CK",7,1.68,300,424,6,300,424,0,TRUE
"504","CK",8,1.92,300,424,6,300,424,0,TRUE
"505","CK",9,2.16,300,424,6,300,424,0,TRUE
"506","CK",10,2.4,300,424,6,300,424,0,TRUE
"507","CK",11,2.64,300,424,6,300,424,0,TRUE
"508","CK",12,2.88,300,424,6,300,424,0,TRUE
"509","CK",13,3.12,300,424,6,300,424,0,TRUE
"510","CK",14,3.36,300,424,6,300,424,0,TRUE
"511","CK",15,3.6,300,424,6,300,424,0,TRUE
"512","CK",16,3.84,300,424,6,300,424,1,TRUE
"513","CK",17,4.08,300,424,6,300,424,1,TRUE
"514","CK",18,4.32,300,424,6,300,424,1,TRUE
"515","CK",19,4.56,300,424,6,300,424,1,TRUE
"516","CK",20,4.8,300,424,6,300,424,1,TRUE
"517","CK",21,5.04,300,424,6,300,424,1,TRUE
"518","CK",22,5.28,300,424,6,300,424,1,TRUE
"519","CK",23,5.52,300,424,6,300,424,1,TRUE
"520","CK",24,5.76,300,424,6,300,424,1,TRUE
"521","CK",25,6,300,424,6,300,424,1,TRUE
"522","CK",26,6.24,300,424,6,300,424,1,TRUE
"523","CK",27,6.48,300,424,6,300,424,0,TRUE
"524","CK",28,6.72,300,424,6,300,424,0,TRUE
"525","CK",29,6.96,300,424,6,300,424,0,TRUE
"526","CK",30,7.2,300,424,6,300,424,0,TRUE
"527","CK",31,7.44,300,424,6,300,424,0,TRUE
"528","CK",32,7.68,300,424,6,300,424,0,TRUE
"529","CK",33,7.92,300,424,6,300,424,0,TRUE
"530","CK",34,8.16,300,424,6,300,424,0,TRUE
"531","CK",35,8.4,300,424,6,300,424,0,TRUE
"532","CK",36,8.64,300,424,6,300,424,0,TRUE
"533","CK",37,8.88,300,424,6,300,424,0,TRUE
"534","CK",38,9.12,300,424,6,300,424,0,TRUE
"535","CK",39,9.36,300,424,6,300,424,0,TRUE
"536","CK",40,9.6,300,424,6,300,424,0,TRUE
"537","CK",41,9.84,300,424,6,300,424,0,TRUE
"538","CK",42,10.08,300,424,6,300,424,0,TRUE
"539","CK",43,10.32,300,424,6,300,424,0,TRUE
"540","CK",44,10.56,300,424,6,300,424,0,TRUE
"541","CK",45,10.8,300,424,6,300,424,0,TRUE
"542","CK",46,11.04,300,424,6,300,424,0,TRUE
"543","CK",47,11.28,300,424,6,300,424,0,TRUE
"544","CK",48,11.52,300,424,6,300,424,1,TRUE
"545","CK",49,11.76,300,424,6,300,424,1,TRUE
"546","CK",50,12,300,424,6,300,424,1,TRUE
"547","CK",51,12.24,300,424,6,300,424,1,TRUE
"548","CK",52,12.48,300,424,6,300,424,1,TRUE
"549","CK",53,12.72,300,424,6,300,424,1,TRUE
"550","CK",54,12.96,300,424,6,300,424,1,TRUE
"551","CK",55,13.2,300,424,6,300,424,1,TRUE
"552","CK",56,13.44,300,424,6,300,424,1,TRUE
"553","CK",57,13.68,300,424,6,300,424,1,TRUE
"554","CK",58,13.92,300,424,6,300,424,1,TRUE
"555","CK",59,14.16,300,424,6,300,424,1,TRUE
"556","CK",60,14.4,300,424,6,300,424,1,TRUE
"557","CK",61,14.64,300,424,6,300,424,1,TRUE
"558","CK",62,14.88,300,424,6,300,424,1,TRUE
"559","CK",1,0.24,300,424,6,300,424,0,TRUE
"560","CK",2,0.48,300,424,6,300,424,0,TRUE
"561","CK",3,0.72,300,424,6,300,424,0,TRUE
"562","CK",4,0.96,300,424,6,300,424,0,TRUE
"563","CK",5,1.2,300,424,6,300,424,0,TRUE
"564","CK",6,1.44,300,424,6,300,424,0,TRUE
"565","CK",7,1.68,300,424,6,300,424,0,TRUE
"566","CK",8,1.92,300,424,6,300,424,0,TRUE
"567","CK",9,2.16,300,424,6,300,424,1,TRUE
"568","CK",10,2.4,300,424,6,300,424,1,TRUE
"569","CK",11,2.64,300,424,6,300,424,1,TRUE
"570","CK",12,2.88,300,424,6,300,424,1,TRUE
"571","CK",13,3.12,300,424,6,300,424,1,TRUE
"572","CK",14,3.36,300,424,6,300,424,1,TRUE
"573","CK",15,3.6,300,424,6,300,424,1,TRUE
"574","CK",16,3.84,300,424,6,300,424,1,TRUE
"575","CK",17,4.08,300,424,6,300,424,1,TRUE
"576","CK",18,4.32,300,424,6,300,424,1,TRUE
"577","CK",19,4.56,300,424,6,300,424,0,TRUE
"578","CK",20,4.8,300,424,6,300,424,0,TRUE
"579","CK",21,5.04,300,424,6,300,424,0,TRUE
"580","CK",22,5.28,300,424,6,300,424,0,TRUE
"581","CK",23,5.52,300,424,6,300,424,0,TRUE
"582","CK",24,5.76,300,424,6,300,424,0,TRUE
"583","CK",25,6,300,424,6,300,424,0,TRUE
"584","CK",26,6.24,300,424,6,300,424,0,TRUE
"585","CK",27,6.48,300,424,6,300,424,0,TRUE
"586","CK",28,6.72,300,424,6,300,424,0,TRUE
"587","CK",29,6.96,300,424,6,300,424,0,TRUE
"588","CK",30,7.2,300,424,6,300,424,0,TRUE
"589","CK",31,7.44,300,424,6,300,424,0,TRUE
"590","CK",32,7.68,300,424,6,300,424,0,TRUE
"591","CK",33,7.92,300,424,6,300,424,0,TRUE
"592","CK",34,8.16,300,424,6,300,424,0,TRUE
"593","CK",35,8.4,300,424,6,300,424,0,TRUE
"594","CK",36,8.64,300,424,6,300,424,0,TRUE
"595","CK",37,8.88,300,424,6,300,424,0,TRUE
"596","CK",38,9.12,300,424,6,300,424,0,TRUE
"597","CK",39,9.36,300,424,6,300,424,0,TRUE
"598","CK",40,9.6,300,424,6,300,424,0,TRUE
"599","CK",41,9.84,300,424,6,300,424,0,TRUE
"600","CK",42,10.08,300,424,6,300,424,0,TRUE
"601","CK",43,10.32,300,424,6,300,424,0,TRUE
"602","CK",44,10.56,300,424,6,300,424,0,TRUE
"603","CK",45,10.8,300,424,6,300,424,0,TRUE
"604","CK",46,11.04,300,424,6,300,424,0,TRUE
"605","CK",47,11.28,300,424,6,300,424,0,TRUE
"606","CK",48,11.52,300,424,6,300,424,0,TRUE
"607","CK",49,11.76,300,424,6,300,424,0,TRUE
"608","CK",50,12,300,424,6,300,424,0,TRUE
"609","CK",51,12.24,300,424,6,300,424,0,TRUE
"610","CK",52,12.48,300,424,6,300,424,0,TRUE
"611","CK",53,12.72,300,424,6,300,424,0,TRUE
"612","CK",54,12.96,300,424,6,300,424,1,TRUE
"613","CK",55,13.2,300,424,6,300,424,1,TRUE
"614","CK",56,13.44,300,424,6,300,424,1,TRUE
"615","CK",57,13.68,300,424,6,300,424,1,TRUE
"616","CK",58,13.92,300,424,6,300,424,1,TRUE
"617","CK",59,14.16,300,424,6,300,424,1,TRUE
"618","CK",60,14.4,300,424,6,300,424,1,TRUE
"619","CK",61,14.64,300,424,6,300,424,1,TRUE
"620","CK",62,14.88,300,424,6,300,424,1,TRUE
"621","CK",1,0.24,300,424,6,300,424,0,TRUE
"622","CK",2,0.48,300,424,6,300,424,0,TRUE
"623","CK",3,0.72,300,424,6,300,424,0,TRUE
"624","CK",4,0.96,300,424,6,300,424,0,TRUE
"625","CK",5,1.2,300,424,6,300,424,0,TRUE
"626","CK",6,1.44,300,424,6,300,424,0,TRUE
"627","CK",7,1.68,300,424,6,300,424,0,TRUE
"628","CK",8,1.92,300,424,6,300,424,0,TRUE
"629","CK",9,2.16,300,424,6,300,424,0,TRUE
"630","CK",10,2.4,300,424,6,300,424,0,TRUE
"631","CK",11,2.64,300,424,6,300,424,0,TRUE
"632","CK",12,2.88,300,424,6,300,424,0,TRUE
"633","CK",13,3.12,300,424,6,300,424,0,TRUE
"634","CK",14,3.36,300,424,6,300,424,0,TRUE
"635","CK",15,3.6,300,424,6,300,424,0,TRUE
"636","CK",16,3.84,300,424,6,300,424,0,TRUE
"637","CK",17,4.08,300,424,6,300,424,1,TRUE
"638","CK",18,4.32,300,424,6,300,424,1,TRUE
"639","CK",19,4.56,300,424,6,300,424,1,TRUE
"640","CK",20,4.8,300,424,6,300,424,1,TRUE
"641","CK",21,5.04,300,424,6,300,424,1,TRUE
"642","CK",22,5.28,300,424,6,300,424,1,TRUE
"643","CK",23,5.52,300,424,6,300,424,1,TRUE
"644","CK",24,5.76,300,424,6,300,424,1,TRUE
"645","CK",25,6,300,424,6,300,424,1,TRUE
"646","CK",26,6.24,300,424,6,300,424,1,TRUE
"647","CK",27,6.48,300,424,6,300,424,1,TRUE
"648","CK",28,6.72,300,424,6,300,424,1,TRUE
"649","CK",29,6.96,300,424,6,300,424,1,TRUE
"650","CK",30,7.2,300,424,6,300,424,1,TRUE
"651","CK",31,7.44,300,424,6,300,424,1,TRUE
"652","CK",32,7.68,300,424,6,300,424,0,TRUE
"653","CK",33,7.92,300,424,6,300,424,0,TRUE
"654","CK",34,8.16,300,424,6,300,424,0,TRUE
"655","CK",35,8.4,300,424,6,300,424,0,TRUE
"656","CK",36,8.64,300,424,6,300,424,0,TRUE
"657","CK",37,8.88,300,424,6,300,424,0,TRUE
"658","CK",38,9.12,300,424,6,300,424,0,TRUE
"659","CK",39,9.36,300,424,6,300,424,0,TRUE
"660","CK",40,9.6,300,424,6,300,424,0,TRUE
"661","CK",41,9.84,300,424,6,300,424,0,TRUE
"662","CK",42,10.08,300,424,6,300,424,0,TRUE
"663","CK",43,10.32,300,424,6,300,424,0,TRUE
"664","CK",44,10.56,300,424,6,300,424,0,TRUE
"665","CK",45,10.8,300,424,6,300,424,0,TRUE
"666","CK",46,11.04,300,424,6,300,424,0,TRUE
"667","CK",47,11.28,300,424,6,300,424,0,TRUE
"668","CK",48,11.52,300,424,6,300,424,0,TRUE
"669","CK",49,11.76,300,424,6,300,424,1,TRUE
"670","CK",50,12,300,424,6,300,424,1,TRUE
"671","CK",51,12.24,300,424,6,300,424,1,TRUE
"672","CK",52,12.48,300,424,6,300,424,1,TRUE
"673","CK",53,12.72,300,424,6,300,424,1,TRUE
"674","CK",54,12.96,300,424,6,300,424,1,TRUE
"675","CK",55,13.2,300,424,6,300,424,1,TRUE
"676","CK",56,13.44,300,424,6,300,424,1,TRUE
"677","CK",57,13.68,300,424,6,300,424,1,TRUE
"678","CK",58,13.92,300,424,6,300,424,0,TRUE
"679","CK",59,14.16,300,424,6,300,424,0,TRUE
"680","CK",60,14.4,300,424,6,300,424,0,TRUE
"681","CK",61,14.64,300,424,6,300,424,0,TRUE
"682","CK",62,14.88,300,424,6,300,424,0,TRUE
"683","CK",1,0.24,300,424,6,300,424,0,TRUE
"684","CK",2,0.48,300,424,6,300,424,0,TRUE
"685","CK",3,0.72,300,424,6,300,424,0,TRUE
"686","CK",4,0.96,300,424,6,300,424,0,TRUE
"687","CK",5,1.2,300,424,6,300,424,0,TRUE
"688","CK",6,1.44,300,424,6,300,424,0,TRUE
"689","CK",7,1.68,300,424,6,300,424,0,TRUE
"690","CK",8,1.92,300,424,6,300,424,0,TRUE
"691","CK",9,2.16,300,424,6,300,424,0,TRUE
"692","CK",10,2.4,300,424,6,300,424,0,TRUE
"693","CK",11,2.64,300,424,6,300,424,0,TRUE
"694","CK",12,2.88,300,424,6,300,424,1,TRUE
"695","CK",13,3.12,300,424,6,300,424,1,TRUE
"696","CK",14,3.36,300,424,6,300,424,1,TRUE
"697","CK",15,3.6,300,424,6,300,424,1,TRUE
"698","CK",16,3.84,300,424,6,300,424,1,TRUE
"699","CK",17,4.08,300,424,6,300,424,1,TRUE
"700","CK",18,4.32,300,424,6,300,424,1,TRUE
"701","CK",19,4.56,300,424,6,300,424,1,TRUE
"702","CK",20,4.8,300,424,6,300,424,1,TRUE
"703","CK",21,5.04,300,424,6,300,424,1,TRUE
"704","CK",22,5.28,300,424,6,300,424,1,TRUE
"705","CK",23,5.52,300,424,6,300,424,1,TRUE
"706","CK",24,5.76,300,424,6,300,424,1,TRUE
"707","CK",25,6,300,424,6,300,424,0,TRUE
"708","CK",26,6.24,300,424,6,300,424,0,TRUE
"709","CK",27,6.48,300,424,6,300,424,0,TRUE
"710","CK",28,6.72,300,424,6,300,424,0,TRUE
"711","CK",29,6.96,300,424,6,300,424,0,TRUE
"712","CK",30,7.2,300,424,6,300,424,0,TRUE
"713","CK",31,7.44,300,424,6,300,424,0,TRUE
"714","CK",32,7.68,300,424,6,300,424,0,TRUE
"715","CK",33,7.92,300,424,6,300,424,0,TRUE
"716","CK",34,8.16,300,424,6,300,424,0,TRUE
"717","CK",35,8.4,300,424,6,300,424,0,TRUE
"718","CK",36,8.64,300,424,6,300,424,0,TRUE
"719","CK",37,8.88,300,424,6,300,424,0,TRUE
"720","CK",38,9.12,300,424,6,300,424,0,TRUE
"721","CK",39,9.36,300,424,6,300,424,0,TRUE
"722","CK",40,9.6,300,424,6,300,424,0,TRUE
"723","CK",41,9.84,300,424,6,300,424,0,TRUE
"724","CK",42,10.08,300,424,6,300,424,0,TRUE
"725","CK",43,10.32,300,424,6,300,424,0,TRUE
"726","CK",44,10.56,300,424,6,300,424,0,TRUE
"727","CK",45,10.8,300,424,6,300,424,0,TRUE
"728","CK",46,11.04,300,424,6,300,424,1,TRUE
"729","CK",47,11.28,300,424,6,300,424,1,TRUE
"730","CK",48,11.52,300,424,6,300,424,1,TRUE
"731","CK",49,11.76,300,424,6,300,424,1,TRUE
"732","CK",50,12,300,424,6,300,424,1,TRUE
"733","CK",51,12.24,300,424,6,300,424,1,TRUE
"734","CK",52,12.48,300,424,6,300,424,1,TRUE
"735","CK",53,12.72,300,424,6,300,424,1,TRUE
"736","CK",54,12.96,300,424,6,300,424,1,TRUE
"737","CK",55,13.2,300,424,6,300,424,1,TRUE
"738","CK",56,13.44,300,424,6,300,424,1,TRUE
"739","CK",57,13.68,300,424,6,300,424,1,TRUE
"740","CK",58,13.92,300,424,6,300,424,1,TRUE
"741","CK",59,14.16,300,424,6,300,424,0,TRUE
"742","CK",60,14.4,300,424,6,300,424,0,TRUE
"743","CK",61,14.64,300,424,6,300,424,0,TRUE
"744","CK",62,14.88,300,424,6,300,424,0,TRUE
"745","CK",1,0.24,300,357,3,300,424,0,TRUE
"746","CK",2,0.48,300,357,3,300,424,0,TRUE
"747","CK",3,0.72,300,357,3,300,424,0,TRUE
"748","CK",4,0.96,300,357,3,300,424,0,TRUE
"749","CK",5,1.2,300,357,3,300,424,0,TRUE
"750","CK",6,1.44,300,357,3,300,424,0,TRUE
"751","CK",7,1.68,300,357,3,300,424,0,TRUE
"752","CK",8,1.92,300,357,3,300,424,0,TRUE
"753","CK",9,2.16,300,357,3,300,424,0,TRUE
"754","CK",10,2.4,300,357,3,300,424,0,TRUE
"755","CK",11,2.64,300,357,3,300,424,0,TRUE
"756","CK",12,2.88,300,357,3,300,424,0,TRUE
"757","CK",13,3.12,300,357,3,300,424,0,TRUE
"758","CK",14,3.36,300,357,3,300,424,0,TRUE
"759","CK",15,3.6,300,357,3,300,424,0,TRUE
"760","CK",16,3.84,300,357,3,300,424,1,TRUE
"761","CK",17,4.08,300,357,3,300,424,1,TRUE
"762","CK",18,4.32,300,357,3,300,424,1,TRUE
"763","CK",19,4.56,300,357,3,300,424,1,TRUE
"764","CK",20,4.8,300,357,3,300,424,1,TRUE
"765","CK",21,5.04,300,357,3,300,424,0,TRUE
"766","CK",22,5.28,300,357,3,300,424,0,TRUE
"767","CK",23,5.52,300,357,3,300,424,0,TRUE
"768","CK",24,5.76,300,357,3,300,424,0,TRUE
"769","CK",25,6,300,357,3,300,424,0,TRUE
"770","CK",26,6.24,300,357,3,300,424,0,TRUE
"771","CK",27,6.48,300,357,3,300,424,0,TRUE
"772","CK",28,6.72,300,357,3,300,424,0,TRUE
"773","CK",29,6.96,300,357,3,300,424,0,TRUE
"774","CK",30,7.2,300,357,3,300,424,0,TRUE
"775","CK",31,7.44,300,357,3,300,424,0,TRUE
"776","CK",32,7.68,300,357,3,300,424,0,TRUE
"777","CK",33,7.92,300,357,3,300,424,0,TRUE
"778","CK",34,8.16,300,357,3,300,424,0,TRUE
"779","CK",35,8.4,300,357,3,300,424,0,TRUE
"780","CK",36,8.64,300,357,3,300,424,0,TRUE
"781","CK",37,8.88,300,357,3,300,424,0,TRUE
"782","CK",38,9.12,300,357,3,300,424,0,TRUE
"783","CK",39,9.36,300,357,3,300,424,0,TRUE
"784","CK",40,9.6,300,357,3,300,424,0,TRUE
"785","CK",41,9.84,300,357,3,300,424,0,TRUE
"786","CK",42,10.08,300,357,3,300,424,0,TRUE
"787","CK",43,10.32,300,357,3,300,424,1,TRUE
"788","CK",44,10.56,300,357,3,300,424,1,TRUE
"789","CK",45,10.8,300,357,3,300,424,1,TRUE
"790","CK",46,11.04,300,357,3,300,424,1,TRUE
"791","CK",47,11.28,300,357,3,300,424,1,TRUE
"792","CK",48,11.52,300,357,3,300,424,1,TRUE
"793","CK",49,11.76,300,357,3,300,424,1,TRUE
"794","CK",50,12,300,357,3,300,424,1,TRUE
"795","CK",51,12.24,300,357,3,300,424,1,TRUE
"796","CK",52,12.48,300,357,3,300,424,1,TRUE
"797","CK",53,12.72,300,357,3,300,424,1,TRUE
"798","CK",54,12.96,300,357,3,300,424,1,TRUE
"799","CK",55,13.2,300,357,3,300,424,0,TRUE
"800","CK",56,13.44,300,357,3,300,424,0,TRUE
"801","CK",57,13.68,300,357,3,300,424,0,TRUE
"802","CK",58,13.92,300,357,3,300,424,0,TRUE
"803","CK",59,14.16,300,357,3,300,424,0,TRUE
"804","CK",60,14.4,300,357,3,300,424,0,TRUE
"805","CK",61,14.64,300,357,3,300,424,0,TRUE
"806","CK",62,14.88,300,357,3,300,424,1,TRUE
"807","CK",1,0.24,300,357,3,300,424,0,TRUE
"808","CK",2,0.48,300,357,3,300,424,0,TRUE
"809","CK",3,0.72,300,357,3,300,424,0,TRUE
"810","CK",4,0.96,300,357,3,300,424,0,TRUE
"811","CK",5,1.2,300,357,3,300,424,0,TRUE
"812","CK",6,1.44,300,357,3,300,424,0,TRUE
"813","CK",7,1.68,300,357,3,300,424,0,TRUE
"814","CK",8,1.92,300,357,3,300,424,0,TRUE
"815","CK",9,2.16,300,357,3,300,424,0,TRUE
"816","CK",10,2.4,300,357,3,300,424,0,TRUE
"817","CK",11,2.64,300,357,3,300,424,0,TRUE
"818","CK",12,2.88,300,357,3,300,424,0,TRUE
"819","CK",13,3.12,300,357,3,300,424,0,TRUE
"820","CK",14,3.36,300,357,3,300,424,0,TRUE
"821","CK",15,3.6,300,357,3,300,424,0,TRUE
"822","CK",16,3.84,300,357,3,300,424,0,TRUE
"823","CK",17,4.08,300,357,3,300,424,0,TRUE
"824","CK",18,4.32,300,357,3,300,424,0,TRUE
"825","CK",19,4.56,300,357,3,300,424,0,TRUE
"826","CK",20,4.8,300,357,3,300,424,0,TRUE
"827","CK",21,5.04,300,357,3,300,424,0,TRUE
"828","CK",22,5.28,300,357,3,300,424,0,TRUE
"829","CK",23,5.52,300,357,3,300,424,0,TRUE
"830","CK",24,5.76,300,357,3,300,424,0,TRUE
"831","CK",25,6,300,357,3,300,424,0,TRUE
"832","CK",26,6.24,300,357,3,300,424,0,TRUE
"833","CK",27,6.48,300,357,3,300,424,0,TRUE
"834","CK",28,6.72,300,357,3,300,424,0,TRUE
"835","CK",29,6.96,300,357,3,300,424,0,TRUE
"836","CK",30,7.2,300,357,3,300,424,0,TRUE
"837","CK",31,7.44,300,357,3,300,424,0,TRUE
"838","CK",32,7.68,300,357,3,300,424,0,TRUE
"839","CK",33,7.92,300,357,3,300,424,0,TRUE
"840","CK",34,8.16,300,357,3,300,424,0,TRUE
"841","CK",35,8.4,300,357,3,300,424,0,TRUE
"842","CK",36,8.64,300,357,3,300,424,0,TRUE
"843","CK",37,8.88,300,357,3,300,424,0,TRUE
"844","CK",38,9.12,300,357,3,300,424,0,TRUE
"845","CK",39,9.36,300,357,3,300,424,0,TRUE
"846","CK",40,9.6,300,357,3,300,424,0,TRUE
"847","CK",41,9.84,300,357,3,300,424,0,TRUE
"848","CK",42,10.08,300,357,3,300,424,0,TRUE
"849","CK",43,10.32,300,357,3,300,424,0,TRUE
"850","CK",44,10.56,300,357,3,300,424,0,TRUE
"851","CK",45,10.8,300,357,3,300,424,0,TRUE
"852","CK",46,11.04,300,357,3,300,424,1,TRUE
"853","CK",47,11.28,300,357,3,300,424,1,TRUE
"854","CK",48,11.52,300,357,3,300,424,1,TRUE
"855","CK",49,11.76,300,357,3,300,424,1,TRUE
"856","CK",50,12,300,357,3,300,424,1,TRUE
"857","CK",51,12.24,300,357,3,300,424,1,TRUE
"858","CK",52,12.48,300,357,3,300,424,1,TRUE
"859","CK",53,12.72,300,357,3,300,424,1,TRUE
"860","CK",54,12.96,300,357,3,300,424,1,TRUE
"861","CK",55,13.2,300,357,3,300,424,1,TRUE
"862","CK",56,13.44,300,357,3,300,424,1,TRUE
"863","CK",57,13.68,300,357,3,300,424,1,TRUE
"864","CK",58,13.92,300,357,3,300,424,1,TRUE
"865","CK",59,14.16,300,357,3,300,424,1,TRUE
"866","CK",60,14.4,300,357,3,300,424,0,TRUE
"867","CK",61,14.64,300,357,3,300,424,0,TRUE
"868","CK",62,14.88,300,357,3,300,424,0,TRUE
"869","CK",1,0.24,300,357,3,300,424,0,TRUE
"870","CK",2,0.48,300,357,3,300,424,0,TRUE
"871","CK",3,0.72,300,357,3,300,424,0,TRUE
"872","CK",4,0.96,300,357,3,300,424,0,TRUE
"873","CK",5,1.2,300,357,3,300,424,0,TRUE
"874","CK",6,1.44,300,357,3,300,424,0,TRUE
"875","CK",7,1.68,300,357,3,300,424,0,TRUE
"876","CK",8,1.92,300,357,3,300,424,0,TRUE
"877","CK",9,2.16,300,357,3,300,424,0,TRUE
"878","CK",10,2.4,300,357,3,300,424,0,TRUE
"879","CK",11,2.64,300,357,3,300,424,0,TRUE
"880","CK",12,2.88,300,357,3,300,424,0,TRUE
"881","CK",13,3.12,300,357,3,300,424,0,TRUE
"882","CK",14,3.36,300,357,3,300,424,0,TRUE
"883","CK",15,3.6,300,357,3,300,424,0,TRUE
"884","CK",16,3.84,300,357,3,300,424,0,TRUE
"885","CK",17,4.08,300,357,3,300,424,0,TRUE
"886","CK",18,4.32,300,357,3,300,424,0,TRUE
"887","CK",19,4.56,300,357,3,300,424,0,TRUE
"888","CK",20,4.8,300,357,3,300,424,0,TRUE
"889","CK",21,5.04,300,357,3,300,424,0,TRUE
"890","CK",22,5.28,300,357,3,300,424,0,TRUE
"891","CK",23,5.52,300,357,3,300,424,0,TRUE
"892","CK",24,5.76,300,357,3,300,424,0,TRUE
"893","CK",25,6,300,357,3,300,424,0,TRUE
"894","CK",26,6.24,300,357,3,300,424,0,TRUE
"895","CK",27,6.48,300,357,3,300,424,0,TRUE
"896","CK",28,6.72,300,357,3,300,424,0,TRUE
"897","CK",29,6.96,300,357,3,300,424,0,TRUE
"898","CK",30,7.2,300,357,3,300,424,1,TRUE
"899","CK",31,7.44,300,357,3,300,424,1,TRUE
"900","CK",32,7.68,300,357,3,300,424,1,TRUE
"901","CK",33,7.92,300,357,3,300,424,0,TRUE
"902","CK",34,8.16,300,357,3,300,424,0,TRUE
"903","CK",35,8.4,300,357,3,300,424,0,TRUE
"904","CK",36,8.64,300,357,3,300,424,0,TRUE
"905","CK",37,8.88,300,357,3,300,424,0,TRUE
"906","CK",38,9.12,300,357,3,300,424,0,TRUE
"907","CK",39,9.36,300,357,3,300,424,0,TRUE
"908","CK",40,9.6,300,357,3,300,424,0,TRUE
"909","CK",41,9.84,300,357,3,300,424,0,TRUE
"910","CK",42,10.08,300,357,3,300,424,0,TRUE
"911","CK",43,10.32,300,357,3,300,424,0,TRUE
"912","CK",44,10.56,300,357,3,300,424,0,TRUE
"913","CK",45,10.8,300,357,3,300,424,0,TRUE
"914","CK",46,11.04,300,357,3,300,424,0,TRUE
"915","CK",47,11.28,300,357,3,300,424,0,TRUE
"916","CK",48,11.52,300,357,3,300,424,0,TRUE
"917","CK",49,11.76,300,357,3,300,424,0,TRUE
"918","CK",50,12,300,357,3,300,424,1,TRUE
"919","CK",51,12.24,300,357,3,300,424,1,TRUE
"920","CK",52,12.48,300,357,3,300,424,1,TRUE
"921","CK",53,12.72,300,357,3,300,424,1,TRUE
"922","CK",54,12.96,300,357,3,300,424,1,TRUE
"923","CK",55,13.2,300,357,3,300,424,1,TRUE
"924","CK",56,13.44,300,357,3,300,424,1,TRUE
"925","CK",57,13.68,300,357,3,300,424,1,TRUE
"926","CK",58,13.92,300,357,3,300,424,0,TRUE
"927","CK",59,14.16,300,357,3,300,424,0,TRUE
"928","CK",60,14.4,300,357,3,300,424,0,TRUE
"929","CK",61,14.64,300,357,3,300,424,0,TRUE
"930","CK",62,14.88,300,357,3,300,424,0,TRUE
"931","CK",1,0.24,300,357,3,300,424,0,TRUE
"932","CK",2,0.48,300,357,3,300,424,0,TRUE
"933","CK",3,0.72,300,357,3,300,424,0,TRUE
"934","CK",4,0.96,300,357,3,300,424,0,TRUE
"935","CK",5,1.2,300,357,3,300,424,0,TRUE
"936","CK",6,1.44,300,357,3,300,424,0,TRUE
"937","CK",7,1.68,300,357,3,300,424,0,TRUE
"938","CK",8,1.92,300,357,3,300,424,0,TRUE
"939","CK",9,2.16,300,357,3,300,424,0,TRUE
"940","CK",10,2.4,300,357,3,300,424,0,TRUE
"941","CK",11,2.64,300,357,3,300,424,0,TRUE
"942","CK",12,2.88,300,357,3,300,424,0,TRUE
"943","CK",13,3.12,300,357,3,300,424,0,TRUE
"944","CK",14,3.36,300,357,3,300,424,0,TRUE
"945","CK",15,3.6,300,357,3,300,424,0,TRUE
"946","CK",16,3.84,300,357,3,300,424,1,TRUE
"947","CK",17,4.08,300,357,3,300,424,1,TRUE
"948","CK",18,4.32,300,357,3,300,424,1,TRUE
"949","CK",19,4.56,300,357,3,300,424,1,TRUE
"950","CK",20,4.8,300,357,3,300,424,1,TRUE
"951","CK",21,5.04,300,357,3,300,424,1,TRUE
"952","CK",22,5.28,300,357,3,300,424,1,TRUE
"953","CK",23,5.52,300,357,3,300,424,0,TRUE
"954","CK",24,5.76,300,357,3,300,424,0,TRUE
"955","CK",25,6,300,357,3,300,424,0,TRUE
"956","CK",26,6.24,300,357,3,300,424,0,TRUE
"957","CK",27,6.48,300,357,3,300,424,0,TRUE
"958","CK",28,6.72,300,357,3,300,424,0,TRUE
"959","CK",29,6.96,300,357,3,300,424,0,TRUE
"960","CK",30,7.2,300,357,3,300,424,0,TRUE
"961","CK",31,7.44,300,357,3,300,424,0,TRUE
"962","CK",32,7.68,300,357,3,300,424,0,TRUE
"963","CK",33,7.92,300,357,3,300,424,0,TRUE
"964","CK",34,8.16,300,357,3,300,424,0,TRUE
